K0001
	Q5191	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་ཅེས་བྱ་བའི་འགྲེལ་པ	sher phyin, ja 93a6-160a3 (vol.90, p.273-1)	shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan ces bya ba'i 'grel pa

K3139
	D3794	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་ཞེས་བྱ་བའི་འགྲེལ་པ་རྟོགས་པར་དཀའ་བའི་སྣང་བ་ཞེས་བྱ་བའི་འགྲེལ་བཤད	mdo 'grel (sher phyin), ja 140b-254a	shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan zhes bya ba'i 'grel pa rtogs par dka' ba'i snang ba zhes bya ba'i 'grel bshad
	N5199	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་ཅེས་བྱ་བའི་འགྲེལ་པ་རྟོགས་པར་དཀའ་བའི་སྣང་བ་ཞེས་བྱ་བའི་འགྲེལ་བཤད	mdo 'grel, ja 154a-276a (vol.95,ff.154r-276r (pp.307-551))	shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan ces bya ba'i 'grel pa rtogs par dka' ba'i snang ba zhes bya ba'i 'grel bshad
	Q5192	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་ཅེས་བྱ་བའི་འགྲེལ་པ་རྟོགས་པར་དཀའ་བའི་སྣང་བ་ཞེས་བྱ་བའི་འགྲེལ་བཤད	sher phyin, ja 161a7-289a6 (vol.91, p.1-52)	shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan ces bya ba'i 'grel pa rtogs par dka' ba'i snang ba zhes bya ba'i 'grel bshad

K3140
	D3795	མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་འགྲེལ་པའི་བསྡུས་དོན	mdo 'grel (sher phyin), ja 254b-275a	mngon par rtogs pa'i rgyan gyi 'grel pa'i bsdus don
	N5200	མངོན་པར་རྟོགས་པའི་རྒྱན་གྱིས་འགྲེལ་པའི་བསྡུས་དོན	mdo 'grel, ja 276a-299a (vol.95,ff.276r-299r (pp.551-598))	mngon par rtogs pa'i rgyan gyis 'grel pa'i bsdus don
	Q5193	མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་འགྲེལ་པའི་བསྡུས་དོན	sher phyin, ja 289a6-314a5 (vol.91, p.52-62)	mngon par rtogs pa'i rgyan gyi 'grel pa'i bsdus don

K3141
	D3796	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་ཚིག་ལེའུར་བྱས་པའི་འགྲེལ་བཤད་ཚིག་རབ་ཏུ་གསལ་བ	mdo 'grel (sher phyin), nya 1b-110a	shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan gyi tshig le'ur byas pa'i 'grel bshad tshig rab tu gsal ba
	N5201	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་ཚིག་ལེའུར་བྱས་པའི་འགྲེལ་བཤད་ཚིག་རབ་ཏུ་གསལ་བ	mdo 'grel, nya 1b-115a (vol.96,ff.1r-115r (pp.1-231))	shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan gyi tshig le'ur byas pa'i 'grel bshad tshig rab tu gsal ba
	Q5194	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་ཚིག་ལེའུར་བྱས་པའི་འགྲེལ་བཤད་ཚིག་རབ་ཏུ་གསལ་བ་ཞེས་བྱ་བ	sher phyin, nya 1a1-126b4 (vol.91, p.63-115)	shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan gyi tshig le'ur byas pa'i 'grel bshad tshig rab tu gsal ba zhes bya ba

K3142
	D3797	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་པ	mdo 'grel (sher phyin), nya 110a-116b	shes rab kyi pha rol tu phyin pa'i don bsdus pa
	N5202	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་པ	mdo 'grel, nya 115a-122a (vol.96,ff.115r-122r (pp.231-245))	shes rab kyi pha rol tu phyin pa'i don bsdus pa
	Q5195	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་པ་ཞེས་བྱ་བ	sher phyin, nya 128a5-135b5 (vol.91, p.115-118)	shes rab kyi pha rol tu phyin pa'i don bsdus pa zhes bya ba

K3143
	D3798	སྡུད་པ་ཚིགས་སུ་བཅད་པའི་དཀའ་འགྲེལ	mdo 'grel (sher phyin), nya 116a-189b	sdud pa tshigs su bcad pa'i dka' 'grel
	N5203	སྡུད་པ་ཚིགས་སུ་བཅད་པའི་དཀའ་འགྲེལ	mdo 'grel, nya 122a-207a (vol.96,ff.122r-207r (pp.245-415))	sdud pa tshigs su bcad pa'i dka' 'grel
	Q5196	སྡུད་པ་ཚིགས་སུ་བཅད་པའི་དཀའ་འགྲེལ	sher phyin, nya 135b5-222a6 (vol.91, p.118-153)	sdud pa tshigs su bcad pa'i dka' 'grel

K3144
	D3799	མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་འགྲེལ་པ་གྲགས་པའི་ཆ	mdo 'grel (sher phyin), nya 189b-261a	mngon par rtogs pa'i rgyan gyi 'grel pa grags pa'i cha
	N5204	མངོན་རྟོགས་རྒྱན་གྱི་འགྲེལ་པ་གྲགས་པའི་ཆ	mdo 'grel, nya 207a-291b (vol.96,ff.207r-291v (pp.415-584))	mngon rtogs rgyan gyi 'grel pa grags pa'i cha
	Q5197	མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་འགྲེལ་པ་གྲགས་པའི་ཆ་ཞེས་བྱ་བ	sher phyin, nya 223a8-309b1 (vol.91, p.153-188)	mngon par rtogs pa'i rgyan gyi 'grel pa grags pa'i cha zhes bya ba

K3145
	D3800	བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་འགྲེལ་པ་ཤེས་རབ་སྒྲོན་མའི་ཕྲེང་བ	mdo 'grel (sher phyin), ta 1b-76a	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan gyi 'grel pa shes rab sgron ma'i phreng ba
	N5205	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་འགྲེལ་པ་ཤེས་རབ་སྒྲོན་མའི་ཕྲེང་བ	mdo 'grel, ta 1b-80a (vol.97,ff.1r-80r (pp.1-159))	shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan gyi 'grel pa shes rab sgron ma'i phreng ba
	Q5198	བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་འགྲེལ་པ་ཤེས་རབ་སྒྲོན་མའི་ཕྲེང་བ་ཞེས་བྱ་བ	sher phyin, ta 1a1-86b7 (vol.91, p.189-225)	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan gyi 'grel pa shes rab sgron ma'i phreng ba zhes bya ba

K3146
	D3801	མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་ཚིག་ལེའུར་བྱས་པའི་འགྲེལ་པ་དག་ལྡན	mdo 'grel (sher phyin), ta 76a-204a	mngon par rtogs pa'i rgyan gyi tshig le'ur byas pa'i 'grel pa dag ldan
	N5206	མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་ཚིག་ལེའུར་བྱས་བའི་འགྲེལ་པ་དག་ལྡན	mdo 'grel, ta 80a-227b (vol.97,ff.80r-227v (pp.159-454))	mngon par rtogs pa'i rgyan gyi tshig le'ur byas ba'i 'grel pa dag ldan
	Q5199	མངོན་པར་རྟོགས་པའི་རྒྱན་གྱི་ཚིག་ལེའུར་བྱས་པའི་འགྲེལ་པ་དག་ལྡན་ཞེས་བྱ་བ	sher phyin, ta 87b8-227b8 (vol.91, p.225-?)	mngon par rtogs pa'i rgyan gyi tshig le'ur byas pa'i 'grel pa dag ldan zhes bya ba

K3147
	D3802	སྟོང་ཕྲག་བརྒྱ་པའི་རྣམ་པར་བཤད་པ	mdo 'grel (sher phyin), ta 204a-270a	stong phrag brgya pa'i rnam par bshad pa
	N5210	སྟོང་ཕྲག་བརྒྱ་པའི་རྣམ་པར་བཤད་པ	mdo 'grel, da 263b-340b (vol.99,ff.263v-340v (pp.526-680))	stong phrag brgya pa'i rnam par bshad pa
	Q5203	སྟོང་ཕྲག་བརྒྱ་པའི་རྣམ་པར་བཤད་པ་ཞེས་བྱ་བ	sher phyin, da 256a7-330b8 (vol.92, p.212-242)	stong phrag brgya pa'i rnam par bshad pa zhes bya ba

K3148
	D3803	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བརྒྱད་སྟོང་པའི་དཀའ་འགྲེལ་སྙིང་པོ་མཆོག	mdo 'grel (sher phyin), tha 1b-230a	shes rab kyi pha rol tu phyin pa brgyad stong pa'i dka' 'grel snying po mchog
	N5207	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བརྒྱད་སྟོང་པའི་བཀའ་འགྲེལ་སྙིང་པོ་མཆོག	mdo 'grel, tha 1b-261b (vol.98,ff.1r-261v (pp.1-522))	'phags pa shes rab kyi pha rol tu phyin pa brgyad stong pa'i bka' 'grel snying po mchog
	Q5200	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བརྒྱད་སྟོང་པའི་དཀའ་འགྲེལ་སྙིང་པོ་མཆོག་ཅེས་བྱ་བ	sher phyin, tha 1a1-253b (vol.92, p.1-103)	'phags pa shes rab kyi pha rol tu phyin pa brgyad stong pa'i dka' 'grel snying po mchog ces bya ba

K3149
	D3804	ཤེས་རབས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ	mdo 'grel (sher phyin), tha 230b-240a	shes rabs kyi pha rol tu phyin pa'i don bsdus sgron ma
	N5208	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ	mdo 'grel, tha 261b-272b (vol.98,ff.261v-272v (pp.522-544))	shes rab kyi pha rol tu phyin pa'i don bsdus sgron ma
	Q5201	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ	sher phyin, tha 253a5-262a8 (vol.92, p.103-108)	shes rab kyi pha rol tu phyin pa'i don bsdus sgron ma
	Q5873	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ	ngo mtshar bstan bcos, nyo 463a5-475a7 (vol.146, p.187-192)	shes rab kyi pha rol tu phyin pa'i don bsdus sgron ma

K3150
	D3805	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བརྒྱད་སྟོང་པའི་འགྲེལ་པ་གནད་ཀྱི་ཟླ་བའི་འོད	mdo 'grel (sher phyin), da 1b-228a	shes rab kyi pha rol tu phyin pa brgyad stong pa'i 'grel pa gnad kyi zla ba'i 'od
	N5209	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བརྒྱད་སྟོང་པའི་འགྲེལ་པ་གནད་ཀྱི་ཟླ་བའི་འོད	mdo 'grel, da 1b-263b (vol.99,ff.1r-263v (pp.1-526))	'phags pa shes rab kyi pha rol tu phyin pa brgyad stong pa'i 'grel pa gnad kyi zla ba'i 'od
	Q5202	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བརྒྱད་སྟོང་པའི་འགྲེལ་པ་གནད་ཀྱི་ཟླ་བའི་འོད་ཅེས་བྱ་བ	sher phyin, da 1a1-256a1 (vol.92, p.109-212)	'phags pa shes rab kyi pha rol tu phyin pa brgyad stong pa'i 'grel pa gnad kyi zla ba'i 'od ces bya ba

K3151
	D3806	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མཛོད་ཀྱི་ལྡེ་མིག	mdo 'grel (sher phyin), da 228a-235a	shes rab kyi pha rol tu phyin pa'i mdzod kyi lde mig
	N5211	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མཛོད་ཀྱི་ལྡེ་མིག	mdo 'grel, da 340b-349b (vol.99,ff.340v-349v(pp.680-698))	shes rab kyi pha rol tu phyin pa'i mdzod kyi lde mig
	Q5204	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མཛོད་ཀྱི་ལྡེ་མིག་ཅེས་བྱ་བ	sher phyin, da 331b1-338b7 (vol.92, p.242-246)	shes rab kyi pha rol tu phyin pa'i mdzod kyi lde mig ces bya ba

K3152
	D3807	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་འབུམ་པ་རྒྱ་ཆེར་འགྲེལ་པ	mdo 'grel (sher phyin), da 1b- pa 252a	shes rab kyi pha rol tu phyin pa 'bum pa rgya cher 'grel pa
	N5212	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་འབུམ་པ་རྒྱ་ཆེར་འགྲེལ་པ	mdo 'grel, na 1b-pa 283b (vol.100, 376ff. (pp.1-752)+vol.101,283 ff. (pp.1-566))	shes rab kyi pha rol tu phyin pa 'bum pa rgya cher 'grel pa
	Q5205	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་འབུམ་པའི་རྒྱ་ཆེར་འགྲེལ་པ	sher phyin, na 1a1-pa 277a3 (vol.92-93, p.247-?,1-?)	shes rab kyi pha rol tu phyin pa 'bum pa'i rgya cher 'grel pa

K3153
	D3808	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་འབུམ་པ་དང་ཉི་ཁྲི་ལྔ་སྟོང་པ་དང་ཁྲི་བརྒྱད་སྟོང་པའི་རྒྱ་ཆེར་བཤད་པ	mdo 'grel (sher phyin), pha 1b-292a	shes rab kyi pha rol tu phyin pa 'bum pa dang nyi khri lnga stong pa dang khri brgyad stong pa'i rgya cher bshad pa
	Q5206	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་འབུམ་པ་དང་ཉི་ཁྲི་ལྔ་སྟོང་པ་དང་ཁྲི་བརྒྱད་སྟོང་པའི་རྒྱ་ཆེར་བཤད་པ	sher phyin, pha 1a1-320a1 (vol.93, p.205-?)	'phags pa shes rab kyi pha rol tu phyin pa 'bum pa dang nyi khri lnga stong pa dang khri brgyad stong pa'i rgya cher bshad pa

K3154
	D3809	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་བསྡུས་པའི་ཚིག་ལེའུར་བྱས་པ	mdo 'grel (sher phyin), pha 292b-294b	shes rab kyi pha rol tu phyin ma bsdus pa'i tshig le'ur byas pa
	Q5207	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་བསྡུས་པའི་ཚིག་ལེའུར་བྱས་པ	sher phyin, pha 333a6-336a2 (vol.94, p.1-2)	'phags pa shes rab kyi pha rol tu phyin ma bsdus pa'i tshig le'ur byas pa
	Q5870	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་བསྡུས་པའི་ཚིགས་ལེའུར་བྱས་བ	ngo mtshar bstan bcos, nyo 419a3-423b8 (vol.146, p.169-171)	'phags pa shes rab kyi pha rol tu phyin ma bsdus pa'i tshigs le'ur byas ba

K3155
	D3810	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་བསྡུས་པའི་ཚིག་ལེའུར་བྱས་པའི་རྣམ་པར་འགྲེལ་པ	mdo 'grel (sher phyin), pha 294b-315a	shes rab kyi pha rol tu phyin ma bsdus pa'i tshig le'ur byas pa'i rnam par 'grel pa
	Q5208	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་བསྡུས་པའི་ཚིག་ལེའུར་བྱས་པའི་རྣམ་པར་འགྲེལ་པ	sher phyin, pha 336a2-362a5 (vol.94, p.2-12)	'phags pa shes rab kyi pha rol tu phyin ma bsdus pa'i tshig le'ur byas pa'i rnam par 'grel pa

K3156
	D3811	བཅོམ་ལྡན་འདས་མའི་མན་ངག་གི་རྗེས་སུ་འབྲང་བ་ཞེས་བྱ་བའི་རྣམ་པར་བཤད་པ	mdo 'grel (sher phyin), ba 1b-320a	bcom ldan 'das ma'i man ngag gi rjes su 'brang ba zhes bya ba'i rnam par bshad pa
	Q5209	བཅོམ་ལྡན་འདས་མའི་མན་ངག་གི་རྗེས་སུ་འབྲང་བ་ཞེས་བྱ་བའི་རྣམ་པར་བཤད་པ	sher phyin, ba 1a1-361b1 (vol.94, p.13-162)	bcom ldan 'das ma'i man ngag gi rjes su 'brang ba zhes bya ba'i rnam par bshad pa

K3157
	D3812	བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་པའི་ཚིགས་སུ་བཅད་པ་དགུ་པ	mdo 'grel (sher phyin), ma 1b-2b	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa'i don bsdus pa'i tshigs su bcad pa dgu pa
	Q5212	བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་པའི་ཚིགས་སུ་བཅད་པ་དགུ་པ	sher phyin, ma 3b4-4a8 (vol.94, p.165)	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa'i don bsdus pa'i tshigs su bcad pa dgu pa

K3158
	D3813	བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་པའི་ཚིགས་སུ་བཅད་པ་དགུ་པའི་རྒྱ་ཆེར་བཤད་པ	mdo 'grel (sher phyin), ma 2b-6b	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa'i don bsdus pa'i tshigs su bcad pa dgu pa'i rgya cher bshad pa
	Q5213	བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་པའི་ཚིགས་སུ་བཅད་པ་དགུ་པའི་རྒྱ་ཆེར་བཤད་པ	sher phyin, ma 4b1-9a1 (vol.94, p.166-167)	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa'i don bsdus pa'i tshigs su bcad pa dgu pa'i rgya cher bshad pa

K3159
	D3814	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བདུན་བརྒྱ་པའི་རྒྱ་ཆེར་འགྲེལ་པ	mdo 'grel (sher phyin), ma 6b-89a	shes rab kyi pha rol tu phyin pa bdun brgya pa'i rgya cher 'grel pa
	Q5214	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བདུན་བརྒྱ་པའི་རྒྱ་ཆེར་འགྲེལ་པ	sher phyin, ma 9a1-89b7 (vol.94, p.167-206)	'phags pa shes rab kyi pha rol tu phyin pa bdun brgya pa'i rgya cher 'grel pa

K3160
	D3815	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བདུན་བརྒྱ་པ་རྒྱ་ཆེར་བཤད་པ	mdo 'grel (sher phyin), ma 89a-178a	shes rab kyi pha rol tu phyin pa bdun brgya pa rgya cher bshad pa
	Q5215	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བདུན་བརྒྱ་པའི་རྒྱ་ཆེར་བཤད་པ	sher phyin, ma 105a6-209b8 (vol.94, p.206-248)	'phags pa shes rab kyi pha rol tu phyin pa bdun brgya pa'i rgya cher bshad pa

K3161
	D3816	བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་རྡོ་རྗེ་གཅོད་པའི་དོན་བདུན་གྱི་རྒྱ་ཆེར་འགྲེལ་པ	mdo 'grel (sher phyin), ma 178a-203b	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa rdo rje gcod pa'i don bdun gyi rgya cher 'grel pa

K3162
	D3817	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་རྡོ་རྗེ་གཅོད་པའི་རྒྱ་ཆེར་འགྲེལ་པ	mdo 'grel (sher phyin), ma 204a-267a	shes rab kyi pha rol tu phyin pa rdo rje gcod pa'i rgya cher 'grel pa
	Q5216	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་རྡོ་རྗེ་གཅོད་པའི་རྒྱ་ཆེར་འགྲེལ་པ	sher phyin, ma 209b4-285b5 (vol.94, p.248-278)	'phags pa shes rab kyi pha rol tu phyin pa rdo rje gcod pa'i rgya cher 'grel pa

K3163
	D3818	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་རྒྱ་ཆེར་བཤད་པ	mdo 'grel (sher phyin), ma 267b-280b	shes rab kyi pha rol tu phyin pa'i snying po'i rgya cher bshad pa
	Q5217	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་རྒྱ་ཆེར་བཤད་པ	sher phyin, ma 285b5-302b2 (vol.94, p.278-285)	'phags pa shes rab kyi pha rol tu phyin pa'i snying po'i rgya cher bshad pa

K3164
	D3819	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་རྣམ་པར་བཤད་པ	mdo 'grel (sher phyin), ma 280b-286b	shes rab kyi pha rol tu phyin pa'i snying po'i rnam par bshad pa
	Q5218	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་རྣམ་པར་བཤད་པ	sher phyin, ma 302b2-309b1 (vol.94, p.285-288)	'phags pa shes rab kyi pha rol tu phyin pa'i snying po'i rnam par bshad pa

K3165
	D3820	བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་འགྲེལ་པ་དོན་གྱི་སྒྲོན་མ	mdo 'grel (sher phyin), ma 286b-295a	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa'i snying po'i 'grel pa don gyi sgron ma
	Q5219	བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་འགྲེལ་པ་དོན་གྱི་སྒྲོན་མ་ཞེས་བྱ་བ	sher phyin, ma 309b1-319b8 (vol.94, p.288-292)	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa'i snying po'i 'grel pa don gyi sgron ma zhes bya ba

K3166
	D3821	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོ་རྒྱ་ཆེར་འགྲེལ་པ	mdo 'grel (sher phyin), ma 295a-303b	shes rab kyi pha rol tu phyin pa'i snying po rgya cher 'grel pa
	Q5220	འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་རྒྱ་ཆེར་འགྲེལ་པ	sher phyin, ma 319b8-330b6 (vol.94, p.292-296)	'phags pa shes rab kyi pha rol tu phyin pa'i snying po'i rgya cher 'grel pa

K3167
	D3822	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་དོན་ཡོངས་སུ་ཤེས་པ	mdo 'grel (sher phyin), ma 303b-313a	shes rab kyi pha rol tu phyin pa'i snying po'i don yongs su shes pa
	Q5223	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོའི་དོན་ཡོངས་སུ་ཤེས་པ	sher phyin, ma 338b4-350a8 (vol.94, p.299-?)	shes rab kyi pha rol tu phyin pa'i snying po'i don yongs su shes pa

K3168
	D3823	ཤེས་རབ་སྙིང་པོའི་རྣམ་པར་བཤད་པ	mdo 'grel (sher phyin), ma 313a-317b	shes rab snying po'i rnam par bshad pa
	Q5222	ཤེས་རབ་སྙིང་པོའི་རྣམ་པར་བཤད་པ	sher phyin, ma 333a6-338b4 (vol.94, p.297-299)	shes rab snying po'i rnam par bshad pa

K3169
	D3824	དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ	mdo 'grel (dbu ma), tsa 1b-17a	dbu ma rtsa ba'i tshig le'ur byas pa shes rab
	Q5224	དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ་ཅེས་བྱ་བ	dbu ma, tsa 1a1-22a4 (vol.95, p.1-11)	dbu ma rtsa ba'i tshig le'ur byas pa shes rab ces bya ba

K3170
	D3825	རིགས་པ་དྲུག་ཅུ་པའི་ཚིག་ལེའུར་བྱས་པ	mdo 'grel (dbu ma), tsa 20b-22b	rigs pa drug cu pa'i tshig le'ur byas pa
	Q5225	རིགས་པ་དྲུག་ཅུ་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ	dbu ma, tsa 22b2-25a7 (vol.95, p.11-12)	rigs pa drug cu pa'i tshig le'ur byas pa zhes bya ba

K3171
	D3826	ཞིབ་མོ་རྣམ་པར་འཐག་པ་ཞེས་བྱ་བའི་མདོ	mdo 'grel (dbu ma), tsa 22b-24a	zhib mo rnam par 'thag pa zhes bya ba'i mdo
